hLeft,hRight,huLeft,huRight,hStar
4867.238070365155,4867.238070365155,-175.0737806312109,175.0737806312109,4866.436895273122
7059.777009445344,7059.777009445344,-616.1754239096902,616.1754239096902,7057.435810246512
7748.492047462727,7748.492047462727,640.7313352744369,-640.7313352744369,7750.816204258122
8243.542627293329,8243.542627293329,761.8408474320365,-761.8408474320365,8246.221845497674
3015.121916055472,3015.121916055472,-258.9779870559945,258.9779870559945,3013.61627419514
7424.492339272691,7424.492339272691,-488.2683917750566,488.2683917750566,7422.683232217561
7155.735497406262,7155.735497406262,422.3891375743329,-422.3891375743329,7157.329816636052
1776.30798353095,1776.30798353095,168.0203349375464,-168.0203349375464,1777.581035050841
1299.911675662148,1299.911675662148,-18.34376574020695,18.34376574020695,1299.749239207616
5443.730539800948,5443.730539800948,-158.6227770408695,158.6227770408695,5443.044152808293
10483.38325887115,10483.38325887115,984.155035380213,-984.155035380213,10486.45235196758
3718.133292374173,3718.133292374173,6.798453185097716,-6.798453185097716,3718.168889437373
6392.979643952109,6392.979643952109,140.5408413448599,-140.5408413448599,6393.540854616595
2444.797815061689,2444.797815061689,223.3470671904658,-223.3470671904658,2446.240223668349
8206.190088795647,8206.190088795647,321.2969878125315,-321.2969878125315,8207.322531779477
2786.503946161597,2786.503946161597,2.683867675769832,-2.683867675769832,2786.520179109593
5526.668875338351,5526.668875338351,35.57797304839598,-35.57797304839598,5526.821673446562
7636.115041578982,7636.115041578982,586.4573075202298,-586.4573075202298,7638.257913080102
9731.436227448527,9731.436227448527,493.7854087437557,-493.7854087437557,9733.034434738529
10478.44023751907,10478.44023751907,979.7417697890893,-979.7417697890893,10481.49628754084
5977.335233794622,5977.335233794622,595.7109230506985,-595.7109230506985,5979.795555675481
1514.294789017662,1514.294789017662,149.6091578049032,-149.6091578049032,1515.522529101014
1630.838422721585,1630.838422721585,-93.44536477008974,93.44536477008974,1630.099721861131
2812.862659793573,2812.862659793573,-63.50921900270038,63.50921900270038,2812.480351915906
9183.254587109546,9183.254587109546,15.29593953346581,-15.29593953346581,9183.305548813983
2777.624240906034,2777.624240906034,266.5834119527543,-266.5834119527543,2779.239435974243
8894.533155149682,8894.533155149682,216.8206495409566,-216.8206495409566,8895.267184655895
2660.123233383058,2660.123233383058,-78.30933576795319,78.30933576795319,2659.638493925785
10150.44655607409,10150.44655607409,-544.4896093549387,544.4896093549387,10148.72113911945
3822.972675852066,3822.972675852066,-3.327805366151179,3.327805366151179,3822.955491928629
2147.509920460087,2147.509920460087,-138.7308661966356,138.7308661966356,2146.554218056072
2742.688980672187,2742.688980672187,267.4573344066677,-267.4573344066677,2744.319763973371
6729.15599754974,6729.15599754974,-210.4193680517961,210.4193680517961,6728.337046967772
5169.834096564512,5169.834096564512,-56.99725727034494,56.99725727034494,5169.581006069367
3841.276795649113,3841.276795649113,299.5656738474751,-299.5656738474751,3842.820141831688
9075.241102511185,9075.241102511185,-817.6033901871887,817.6033901871887,9072.501129342252
6392.939667661208,6392.939667661208,-158.8955227470761,158.8955227470761,6392.305190377589
6004.730973364118,6004.730973364118,143.1297746598628,-143.1297746598628,6005.32071171222
10018.60639001302,10018.60639001302,532.3746184438161,-532.3746184438161,10020.30462421293
3122.31960257494,3122.31960257494,32.24481705124519,-32.24481705124519,3122.503846485193
8270.998102576408,8270.998102576408,-665.7837577252465,665.7837577252465,8268.660939327943
8233.082896804004,8233.082896804004,-179.0060159524065,179.0060159524065,8232.453037465852
4155.709986511821,4155.709986511821,166.0788149517619,-166.0788149517619,4156.532567382171
6202.415781641591,6202.415781641591,276.5301935856344,-276.5301935856344,6203.536889091102
828.6564048973439,828.6564048973439,41.8896500231276,-41.8896500231276,829.1210761870525
589.3971461953499,589.3971461953499,-49.23443055697827,49.23443055697827,588.7498379924385
5798.001671517009,5798.001671517009,-296.1034211829369,296.1034211829369,5796.760172147813
8510.943654404269,8510.943654404269,795.4241089767877,-795.4241089767877,8513.696681592937
10202.29870383537,10202.29870383537,-506.0981271565004,506.0981271565004,10200.69901989738
1419.065515158554,1419.065515158554,17.69763020263483,-17.69763020263483,1419.215515022438
6213.360847706961,6213.360847706961,293.3846194878283,-293.3846194878283,6214.549241333074
5127.253972278782,5127.253972278782,390.0555724753567,-390.0555724753567,5128.993319912317
130.1063051620598,130.1063051620598,0.4692650854372691,-0.4692650854372691,130.1194406293694
3682.490644768983,3682.490644768983,-313.0243275027697,313.0243275027697,3680.843907929579
1771.61735239479,1771.61735239479,-176.5058145030483,176.5058145030483,1770.278731839494
8676.070037890317,8676.070037890317,213.6512900051075,-213.6512900051075,8676.802387838632
3399.501904255404,3399.501904255404,-271.1984626161803,271.1984626161803,3398.017002767327
5773.267439134362,5773.267439134362,-284.9905947100127,284.9905947100127,5772.069974587245
1809.481072326107,1809.481072326107,-178.3748300792644,178.3748300792644,1808.142500418529
6575.548745930076,6575.548745930076,97.02460656597957,-97.02460656597957,6575.930767331473
2872.535341031996,2872.535341031996,174.3296972381973,-174.3296972381973,2873.573929334717
7144.605992661893,7144.605992661893,425.8042534964429,-425.8042534964429,7146.214454602103
7528.390017798305,7528.390017798305,498.8925779136542,-498.8925779136542,7530.225913294364
8172.159848413379,8172.159848413379,625.6005162358324,-625.6005162358324,8174.369498569679
4921.365880442783,4921.365880442783,-357.6778425799423,357.6778425799423,4919.738163844955
915.6809118604945,915.6809118604945,35.55975493273539,-35.55975493273539,916.0561410824774
2501.215429293812,2501.215429293812,53.89553546040334,-53.89553546040334,2501.559507901506
9976.483999682738,9976.483999682738,-944.0877582827874,944.0877582827874,9973.466437254323
1664.525101200823,1664.525101200823,-60.6713329846932,60.6713329846932,1664.05034254908
9020.498845118327,9020.498845118327,-315.5865691376957,315.5865691376957,9019.437990280148
5880.414420345604,5880.414420345604,503.0596757037985,-503.0596757037985,5882.50911006413
10880.87950971547,10880.87950971547,-371.1424115919863,371.1424115919863,10879.74355048297
854.0113005710253,854.0113005710253,83.09644381001564,-83.09644381001564,854.9193959867499
4835.4747407572,4835.4747407572,-316.7316682854589,316.7316682854589,4834.020605612588
1165.068208682523,1165.068208682523,12.18508008741199,-12.18508008741199,1165.182188728938
10506.91273717975,10506.91273717975,-671.6189925456091,671.6189925456091,10504.82089322274
50.71963021641869,50.71963021641869,-1.005044467601321,1.005044467601321,50.67458317512158
8464.447006043742,8464.447006043742,-583.820382198874,583.820382198874,8462.421099228743
8927.50307919745,8927.50307919745,-602.6088211314028,602.6088211314028,8925.466922433086
9488.852266685617,9488.852266685617,-321.2609686878748,321.2609686878748,9487.799324393416
922.3927405156735,922.3927405156735,16.00933819694832,-16.00933819694832,922.5610469602572
4366.925876107247,4366.925876107247,236.8035477874724,-236.8035477874724,4368.070055792535
2838.664410337696,2838.664410337696,-168.3741597970078,168.3741597970078,2837.655516851632
8739.248009490111,8739.248009490111,185.8810862248885,-185.8810862248885,8739.882860116746
4712.433237384298,4712.433237384298,451.1794777942159,-451.1794777942159,4714.531890037798
9947.103673953679,9947.103673953679,-192.9619789719596,192.9619789719596,9946.485967446897
1986.415090152058,1986.415090152058,-144.5654791606667,144.5654791606667,1985.379617852248
2881.619257169697,2881.619257169697,108.2700198699311,-108.2700198699311,2882.263247986024
1589.822282742264,1589.822282742264,22.86911597028862,-22.86911597028862,1590.005410040668
1486.376866774734,1486.376866774734,138.8498230854627,-138.8498230854627,1487.52695277925
9495.378784052697,9495.378784052697,-559.9700439131501,559.9700439131501,9493.544134309734
6332.213207794123,6332.213207794123,120.1993840596923,-120.1993840596923,6332.695486673009
6006.222984658255,6006.222984658255,-595.9995552731591,595.9995552731591,6003.767900866232
1583.441260997768,1583.441260997768,124.9480137007705,-124.9480137007705,1584.443941554272
9317.758898876245,9317.758898876245,534.9365506120807,-534.9365506120807,9319.528325876099
6794.808201211376,6794.808201211376,-616.5625583144071,616.5625583144071,6792.420302604744
3833.552856486275,3833.552856486275,263.398293688027,-263.398293688027,3834.911220560841
5606.324723967824,5606.324723967824,-48.04230641253051,48.04230641253051,5606.119869116467
4389.04915267246,4389.04915267246,-43.23879916466078,43.23879916466078,4388.840776170396
829.8841733390663,829.8841733390663,-38.41744080543334,38.41744080543334,829.4584480219513
2620.704145266607,2620.704145266607,112.9072907278235,-112.9072907278235,2621.408364130322
1347.112725204513,1347.112725204513,-64.94306455808585,64.94306455808585,1346.54785226386
2008.924771408838,2008.924771408838,140.0734348088285,-140.0734348088285,2009.922685948832
2621.101437837733,2621.101437837733,48.00812002653928,-48.00812002653928,2621.400837070054
4557.908195608568,4557.908195608568,-34.75209496880903,34.75209496880903,4557.74384936383
542.4753424480813,542.4753424480813,37.97638928007691,-37.97638928007691,542.9960493176884
9860.468068604616,9860.468068604616,669.3212267106255,-669.3212267106255,9862.620230920671
10320.01047332954,10320.01047332954,-292.3946329554781,292.3946329554781,10319.091537562
5361.808482028838,5361.808482028838,-219.2518089899027,219.2518089899027,5360.852535337829
5344.206569243406,5344.206569243406,352.1319974896934,-352.1319974896934,5345.744584374488
3689.009113478903,3689.009113478903,164.8055512617591,-164.8055512617591,3689.875492570698
9831.388164420121,9831.388164420121,-786.7965451695779,786.7965451695779,9828.854829910884
4033.382590176109,4033.382590176109,185.041436698666,-185.041436698666,4034.312894022642
1214.76769607404,1214.76769607404,71.59364053865879,-71.59364053865879,1215.423617665742
8522.793342271791,8522.793342271791,848.008027967812,-848.008027967812,8525.726340735131
4257.217316127771,4257.217316127771,251.2192191620854,-251.2192191620854,4258.446697970053
2640.093916036795,2640.093916036795,-45.32032401426478,45.32032401426478,2639.812313065457
4412.032366258977,4412.032366258977,-22.85653057429976,22.85653057429976,4411.922502676462
1053.672778414309,1053.672778414309,73.89962956531485,-73.89962956531485,1054.399770612753
1441.644275138998,1441.644275138998,-65.33609436099384,65.33609436099384,1441.094926273955
10290.11860304062,10290.11860304062,932.642802193798,-932.642802193798,10293.05423506633
10443.95758293013,10443.95758293013,833.2053071436693,-833.2053071436693,10446.56080988123
6283.10348404208,6283.10348404208,-592.5505830808647,592.5505830808647,6280.716977800909
653.071947611783,653.071947611783,-7.628500681821941,7.628500681821941,652.9766442268481
2564.600993766794,2564.600993766794,169.3971789497051,-169.3971789497051,2565.66908160659
3857.651073458682,3857.651073458682,-97.47976203390856,97.47976203390856,3857.149996558971
8970.002501082306,8970.002501082306,454.5219667862714,-454.5219667862714,8971.534796970427
168.3517494679358,168.3517494679358,4.107095228400408,-4.107095228400408,168.4528274609498
470.048985508235,470.048985508235,-40.21103550754131,40.21103550754131,469.4570118351327
1845.97809182112,1845.97809182112,44.93769042077662,-44.93769042077662,1846.312042716475
7090.388332949326,7090.388332949326,-440.8390873521298,440.8390873521298,7088.716915300087
7992.703618549656,7992.703618549656,-367.7860734227309,367.7860734227309,7991.39022136915
7075.429155337879,7075.429155337879,-125.8321613550972,125.8321613550972,7074.951545317276
4925.539645345212,4925.539645345212,-222.0239299340134,222.0239299340134,4924.529657592351
5975.078130443747,5975.078130443747,-88.17516486071354,88.17516486071354,5974.713935959208
3236.812159653706,3236.812159653706,-66.71961123092628,66.71961123092628,3236.437749433264
8134.379531671008,8134.379531671008,-479.6168363471839,479.6168363471839,8132.6817765937
2064.055629200484,2064.055629200484,186.8985546188163,-186.8985546188163,2065.369279617064
7501.748058649336,7501.748058649336,-545.0778587325698,545.0778587325698,7499.738902372237
2004.592354118197,2004.592354118197,-121.5148871242173,121.5148871242173,2003.725921061106
4025.057247463945,4025.057247463945,359.6113389014307,-359.6113389014307,4026.867176919007
6833.731538850408,6833.731538850408,-364.3886650751503,364.3886650751503,6832.324263637884
8522.52427415849,8522.52427415849,416.4992187175303,-416.4992187175303,8523.964776315928
886.2367733209725,886.2367733209725,29.93587094243883,-29.93587094243883,886.5578596661551
10151.78296089144,10151.78296089144,-921.3802825427479,921.3802825427479,10148.86350430625
8473.209588439579,8473.209588439579,-391.3317234333579,391.3317234333579,8471.852309268337
5317.325000739852,5317.325000739852,317.5899441992241,-317.5899441992241,5318.715638526997
4760.983363069379,4760.983363069379,-190.8419153531256,190.8419153531256,4760.100342556641
4880.318895021774,4880.318895021774,-423.6531385035665,423.6531385035665,4878.382879894169
3346.355282836856,3346.355282836856,-267.0128232066825,267.0128232066825,3344.881736580716
5554.54004272805,5554.54004272805,72.99974042078868,-72.99974042078868,5554.852772244812
5579.257795451955,5579.257795451955,2.22428931343198,-2.22428931343198,5579.267303004673
8931.047458004068,8931.047458004068,528.717508432387,-528.717508432387,8932.833779822644
8682.043566617958,8682.043566617958,-850.3378742119463,850.3378742119463,8679.130102994781
7037.986936105694,7037.986936105694,-442.9909479003484,442.9909479003484,7036.301120340238
4135.650286798113,4135.650286798113,-309.5494828102405,309.5494828102405,4134.113607193758
8864.993345819499,8864.993345819499,-132.155543246661,132.155543246661,8864.545213584124
5820.153906456446,5820.153906456446,181.4311879255038,-181.4311879255038,5820.913225635286
3831.092152370296,3831.092152370296,57.97230133643102,-57.97230133643102,3831.391195075259
10256.81406172476,10256.81406172476,-209.6863670615375,209.6863670615375,10256.15302977191
9568.023329937863,9568.023329937863,425.4756121507909,-425.4756121507909,9569.412146264232
6009.457733479466,6009.457733479466,-282.0582514845398,282.0582514845398,6008.296109216995
6799.395364391408,6799.395364391408,537.1017880764938,-537.1017880764938,6801.475157572057
6412.389307596666,6412.389307596666,511.3700106299758,-511.3700106299758,6414.42834563344
2269.26906352287,2269.26906352287,-27.7919728847881,27.7919728847881,2269.082797790113
3290.613665642876,3290.613665642876,5.693065862014933,-5.693065862014933,3290.645352145103
5143.995735857643,5143.995735857643,514.3427166624278,-514.3427166624278,5146.285633696293
2517.722173990853,2517.722173990853,8.458159185673079,-8.458159185673079,2517.775993504549
9222.484942611734,9222.484942611734,906.0033072437349,-906.0033072437349,9225.497301812069
2127.510334940879,2127.510334940879,-180.5005837914972,180.5005837914972,2126.261098911084
2467.843613561512,2467.843613561512,57.68480255095299,-57.68480255095299,2468.214366326622
1864.743998996059,1864.743998996059,59.3047211516025,-59.3047211516025,1865.182500091247
2486.877125050214,2486.877125050214,96.76090351238521,-96.76090351238521,2487.496659257067
4759.23672646689,4759.23672646689,-158.2288051054926,158.2288051054926,4758.504465836951
3398.270277082459,3398.270277082459,201.5733321119563,-201.5733321119563,3399.374368107427
10086.17583069373,10086.17583069373,-252.6660325647502,252.6660325647502,10085.37259972739
4699.255335493046,4699.255335493046,207.842596576692,-207.842596576692,4700.223408024512
2018.848664715938,2018.848664715938,-113.4427142435196,113.4427142435196,2018.042642766749
9884.114820890471,9884.114820890471,471.1106578875253,-471.1106578875253,9885.627811221158
10701.89153678352,10701.89153678352,-78.65440470434976,78.65440470434976,10701.64878870024
4793.876716456426,4793.876716456426,-415.8929992577497,415.8929992577497,4791.95910666587
1213.85527764166,1213.85527764166,-106.513965024706,106.513965024706,1212.879386721068
2818.940673447507,2818.940673447507,-59.01896928487438,59.01896928487438,2818.585777958407
4464.546879087407,4464.546879087407,26.78452253532024,-26.78452253532024,4464.67486548757
6498.149816396095,6498.149816396095,503.7640970697653,-503.7640970697653,6500.145221970289
2864.238921010175,2864.238921010175,-88.45368474227428,88.45368474227428,2863.711257817093
6584.955065320492,6584.955065320492,-571.9982198179425,571.9982198179425,6582.704733003755
7768.709969677119,7768.709969677119,-367.9770324250301,367.9770324250301,7767.377083311124
2422.239575670314,2422.239575670314,118.104506102035,-118.104506102035,2423.005803202921
1282.653000297968,1282.653000297968,69.63876332777608,-69.63876332777608,1283.273890052627
3240.690563163785,3240.690563163785,146.175221972109,-146.175221972109,3241.510438721524
3482.115391936412,3482.115391936412,235.4217667500908,-235.4217667500908,3483.38927698612
4633.273516353916,4633.273516353916,83.25923075939959,-83.25923075939959,4633.664054150924
5547.436043353394,5547.436043353394,514.4429248933703,-514.4429248933703,5549.641505942156
934.1890516145504,934.1890516145504,48.50209947003118,-48.50209947003118,934.6957709959235
2867.193449609887,2867.193449609887,-171.928506503885,171.928506503885,2866.168397208082
8749.582724513857,8749.582724513857,-849.2020941326184,849.2020941326184,8746.684400653363
319.273091811324,319.273091811324,-31.40812487434811,31.40812487434811,318.7121272109232
10145.97376551868,10145.97376551868,-691.4155454506782,691.4155454506782,10143.78230164605
7977.504014970113,7977.504014970113,587.6612998228748,-587.6612998228748,7979.604829238219
5337.175820856495,5337.175820856495,-402.2656205449647,402.2656205449647,5335.417950291185
6319.329241559024,6319.329241559024,-295.6131722995626,295.6131722995626,6318.142015590731
2591.948541844329,2591.948541844329,-21.0295111977622,21.0295111977622,2591.816662748004
5012.105750209388,5012.105750209388,428.5400600295141,-428.5400600295141,5014.038557995892
10519.91611463095,10519.91611463095,-388.7272139077306,388.7272139077306,10518.70609667586
5972.858865785748,5972.858865785748,-209.7937287670645,209.7937287670645,5971.992201067422
5692.466679872109,5692.466679872109,-372.9043499552162,372.9043499552162,5690.888768528934
2529.805486017206,2529.805486017206,-227.3407357911492,227.3407357911492,2528.36258262938
5340.330056839984,5340.330056839984,341.4614174675088,-341.4614174675088,5341.822003895812
6816.708343121211,6816.708343121211,-144.7776352933077,144.7776352933077,6816.14849438596
7418.297512876562,7418.297512876562,-134.0005503106574,134.0005503106574,7417.80079168957
4320.312700748043,4320.312700748043,223.2856364314597,-223.2856364314597,4321.397366544698
4013.610512051317,4013.610512051317,-365.5484637929235,365.5484637929235,4011.768497701581
10791.82742053452,10791.82742053452,-550.183095525732,550.183095525732,10790.13655827499
412.321635934628,412.321635934628,-18.58812033239365,18.58812033239365,412.0294186226225
9668.790153595639,9668.790153595639,-195.2126134381097,195.2126134381097,9668.156312801697
9975.932018303407,9975.932018303407,327.473974820742,-327.473974820742,9976.978850181806
8696.816451171271,8696.816451171271,498.7518305292562,-498.7518305292562,8698.524070893733
1078.334219754838,1078.334219754838,68.27423397920008,-68.27423397920008,1078.99813471557
2860.518941419832,2860.518941419832,205.6726617300715,-205.6726617300715,2861.746850588917
3663.202762913626,3663.202762913626,-122.9240592182542,122.9240592182542,3662.554348454343
7424.768412894663,7424.768412894663,-72.16761528565173,72.16761528565173,7424.501012228632
1491.669919332703,1491.669919332703,118.3826738111562,-118.3826738111562,1492.648706986776
7878.067967008348,7878.067967008348,185.1722102260246,-185.1722102260246,7878.734068834795
1166.259814335898,1166.259814335898,60.67481257702123,-60.67481257702123,1166.827135623492
7141.091519506677,7141.091519506677,632.3599098378028,-632.3599098378028,7143.480891917434
5397.961909910748,5397.961909910748,-515.415918084394,515.415918084394,5395.722346505549
8509.681972855218,8509.681972855218,568.7921004097282,-568.7921004097282,8511.650708942097
7810.450007370782,7810.450007370782,-116.2250761292222,116.2250761292222,7810.030130965572
9871.439682956643,9871.439682956643,777.9156904445346,-777.9156904445346,9873.939655683531
9731.646514805212,9731.646514805212,-728.9720005228453,728.9720005228453,9729.287357727038
3650.163025051671,3650.163025051671,-64.29385965870448,64.29385965870448,3649.823267782697
7632.500726592961,7632.500726592961,-25.14723890071943,25.14723890071943,7632.408825416815
2160.776736890404,2160.776736890404,-38.23976448502076,38.23976448502076,2160.514095868378
333.6987564855463,333.6987564855463,17.92264481199167,-17.92264481199167,334.0120794108199
8127.623145993792,8127.623145993792,-323.924660288213,323.924660288213,8126.476016610444
5461.845063951764,5461.845063951764,-165.79030516977,165.79030516977,5461.128853422977
5242.289547738419,5242.289547738419,495.8070071288936,-495.8070071288936,5244.476115427788
9882.381006409803,9882.381006409803,433.8166142510169,-433.8166142510169,9883.77434346263
6661.673400719606,6661.673400719606,-209.4669279619442,209.4669279619442,6660.854038497156
6746.869973474691,6746.869973474691,-392.879762697076,392.879762697076,6745.342937005822
9387.788304573576,9387.788304573576,779.2059115611268,-779.2059115611268,9390.356131703958
8798.460984137757,8798.460984137757,244.8530165001887,-244.8530165001887,8799.294430936554
6299.629115059206,6299.629115059206,-351.8980597230979,351.8980597230979,6298.213645675055
1998.162133419105,1998.162133419105,-162.8088682728404,162.8088682728404,1996.999440571896
2620.8773514421,2620.8773514421,229.0537005116978,-229.0537005116978,2622.306043469765
9683.469844990255,9683.469844990255,145.5862850535842,-145.5862850535842,9683.942207862125
313.3077673654309,313.3077673654309,30.99651457050074,-30.99651457050074,313.8671208609758
5351.292866719022,5351.292866719022,267.9284159995649,-267.9284159995649,5352.462308581312
1834.36821228729,1834.36821228729,-97.42157166521955,97.42157166521955,1833.642048841926
10690.22873603038,10690.22873603038,884.268176832057,-884.268176832057,10692.9594972237
7784.861714148779,7784.861714148779,553.2428682182807,-553.2428682182807,7786.863805025483
5466.751550643351,5466.751550643351,51.92557785825245,-51.92557785825245,5466.975776978858
5145.798315121603,5145.798315121603,-68.81220923054086,68.81220923054086,5145.492049566837
651.3168905723988,651.3168905723988,-11.12619059223941,11.12619059223941,651.1777055136082
7449.279109020217,7449.279109020217,-329.3490831092317,329.3490831092317,7448.060829133896
463.5753149206014,463.5753149206014,-38.71108049215118,38.71108049215118,463.0014546313813
780.4988098328167,780.4988098328167,-14.98284643869268,14.98284643869268,780.3275916504357
5698.081229237371,5698.081229237371,-451.9765760606256,451.9765760606256,5696.169701173313
1056.68207160441,1056.68207160441,-64.15736734043101,64.15736734043101,1056.052021468469
8936.736653808681,8936.736653808681,-514.5317162915783,514.5317162915783,8934.998984807404
8930.166886782044,8930.166886782044,629.1238141467286,-629.1238141467286,8932.292565738202
7891.307667423019,7891.307667423019,641.8374401901598,-641.8374401901598,7893.614668459477
1637.080228186832,1637.080228186832,-47.18148844816984,47.18148844816984,1636.707941539772
7204.968177517439,7204.968177517439,-715.7307236397857,715.7307236397857,7202.276279810983
5664.712557042609,5664.712557042609,-454.9952224449513,454.9952224449513,5662.782605527689
10627.90106168567,10627.90106168567,996.5955875306587,-996.5955875306587,10630.98774611602
7089.034074897067,7089.034074897067,-546.3176325640383,546.3176325640383,7086.962572443281
8742.110874574282,8742.110874574282,-45.80307300464789,45.80307300464789,8741.954469796628
4956.932372424142,4956.932372424142,-79.17011845360574,79.17011845360574,4956.573357559675
4723.112395826753,4723.112395826753,-391.4909365376762,391.4909365376762,4721.293820656636
9015.002587176545,9015.002587176545,811.9417522187435,-811.9417522187435,9017.733075480843
911.840787703918,911.840787703918,-80.04209101071719,80.04209101071719,910.9946839280748
1454.726916093027,1454.726916093027,-82.91653388708943,82.91653388708943,1454.032908708146
1894.023821098898,1894.023821098898,-34.73441953684576,34.73441953684576,1893.769010073296
4270.313614782163,4270.313614782163,49.69033408539256,-49.69033408539256,4270.556395225374
9081.260931031156,9081.260931031156,-22.84016378483825,22.84016378483825,9081.184408254869
8775.249249473454,8775.249249473454,18.41145804774457,-18.41145804774457,8775.312001062084
660.6266900727483,660.6266900727483,15.57612677851222,-15.57612677851222,660.8201890644443
4361.192628412088,4361.192628412088,231.6872367653156,-231.6872367653156,4362.312821410525
5755.164696642117,5755.164696642117,-309.1388641396873,309.1388641396873,5753.863731442064
4552.800588207986,4552.800588207986,-238.7022302326794,238.7022302326794,4551.671167562837
7174.980589105804,7174.980589105804,130.2827416035951,-130.2827416035951,7175.47166594386
6859.453002433509,6859.453002433509,76.40871012635243,-76.40871012635243,6859.74755871212
3189.442105421812,3189.442105421812,-95.37570008680413,95.37570008680413,3188.902933189016
4715.025732626772,4715.025732626772,319.3310063149713,-319.3310063149713,4716.510637858301
169.265873322235,169.265873322235,6.388444482122817,-6.388444482122817,169.4226842891949
10749.0280613935,10749.0280613935,-245.2883688231694,245.2883688231694,10748.27270793284
1826.080541497787,1826.080541497787,162.3086120288622,-162.3086120288622,1827.293425239817
1160.301135655795,1160.301135655795,-38.22933167822505,38.22933167822505,1159.942838539858
4067.93159062663,4067.93159062663,-194.0495369650764,194.0495369650764,4066.960263853676
2164.147310976912,2164.147310976912,-149.1555453521335,149.1555453521335,2163.123758458933
5348.95807004903,5348.95807004903,511.5567379195548,-511.5567379195548,5351.191488135505
3708.386554467246,3708.386554467246,281.0462475980445,-281.0462475980445,3709.860203016883
10394.75956676711,10394.75956676711,255.8452408311156,-255.8452408311156,10395.56077237975
